ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Minute Man NHP,1985,895775,0,411784,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1986,1208554,0,615167,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1987,945530,0,472798,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1988,1001990,0,500998,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1989,916595,0,458302,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1990,857156,0,428579,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1991,769746,0,384877,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1992,1091964,0,545985,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1993,953630,0,476807,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1994,1062161,0,531082,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1995,1078632,0,539319,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1996,955938,0,477974,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1997,828902,0,1243355,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1998,965253,0,1447882,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,1999,869884,0,1304830,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2000,1004195,0,1506295,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2001,1072979,0,1609470,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2002,1179317,0,1768977,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2003,1176283,0,1764424,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2004,1072149,0,1608225,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2005,1027033,0,1540548,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2006,1084041,0,1626062,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2007,1107254,0,1660879,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2008,1067578,0,1601367,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2009,1096024,0,1644038,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2010,1073748,0,1610620,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2011,1002833,0,1504251,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2012,1001207,0,1501811,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2013,947894,0,1421843,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2014,1056549,0,1584820,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2015,964330,0,1446495,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2016,1049414,0,1574119,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2017,1023921,0,1535882,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minute Man NHP,2018,1014803,0,1522203,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2004,4924,0,3611,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2005,7800,0,6103,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2006,16754,0,11911,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2007,24566,0,19058,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2008,30615,0,23427,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2009,36777,0,27278,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2010,42348,0,34527,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2011,59389,0,59760,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2012,75654,0,73823,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2013,76261,0,62513,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2014,62058,0,55452,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2015,100488,0,61467,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2016,133895,0,78215,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2017,143715,0,80435,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Minuteman Missile NHS,2018,139273,0,79163,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2011,99398,0,298194,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2012,106733,0,320199,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2013,100111,0,300333,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2014,85637,0,256911,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2015,127635,0,382905,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2016,256944,0,473215,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2017,436734,0,728684,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mississippi NRRA,2018,417022,0,743816,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2004,48149,0,73794,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2005,63557,0,61404,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2006,167960,0,58014,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2007,145767,0,56880,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2008,162086,0,48318,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2009,186313,0,55844,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2010,167301,0,53470,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2011,179983,0,88246,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2012,167776,0,52208,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2013,169698,0,52114,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2014,134760,0,10150,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2015,145004,0,145004,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2016,148210,0,148210,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2017,119816,0,119816,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Missouri NRR,2018,128657,0,128657,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,1997,378977,0,2372250,0,0,0,6995,0,0,0,1204,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,1998,374378,0,2350824,0,0,0,7016,0,0,0,1697,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,1999,391694,0,2432112,0,0,0,5493,0,0,0,1336,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2000,444402,0,2721612,0,0,0,1748,1175,0,0,1677,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2001,492745,0,3006150,0,0,0,1459,1218,0,0,1463,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2002,492785,0,3001169,0,0,0,1447,1321,0,0,938,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2003,615269,0,3763349,0,0,0,1630,1719,0,0,2629,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2004,546312,0,3337884,0,0,0,1666,1568,0,0,1767,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2005,632521,0,3842749,0,0,0,1635,1594,0,0,739,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2006,537250,0,3244330,0,0,0,726,1010,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2007,582675,0,3538083,0,0,0,1285,1313,0,0,905,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2008,618285,0,3729513,0,0,0,698,953,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2009,528865,0,3199357,0,0,0,1031,1149,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2010,600897,0,3626313,0,0,0,698,1046,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2011,536006,0,3235046,0,0,0,858,726,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2012,542527,0,3275323,0,0,0,801,879,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2013,549599,0,3309575,0,0,0,599,399,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2014,554560,0,3336628,0,0,0,395,378,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2015,589155,0,3550767,0,0,0,620,700,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2016,585635,0,3549347,0,0,0,1654,1308,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2017,716604,0,4315908,0,0,0,616,741,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Mojave NPRES,2018,787404,0,4741440,0,0,0,709,694,0,0,15,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1991,0,0,0,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1992,9560,0,2392,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1993,8251,0,2065,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1994,11661,0,2916,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1995,21165,0,5292,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1996,11312,0,2830,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1997,11804,0,2951,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1998,15563,0,3892,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,1999,14834,0,22255,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,2000,18198,0,27300,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,2001,18095,0,27146,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,2002,15592,0,23391,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
Monocacy NB,2003,14566,0,21853,0,0,0,0,0,0,0,0,14529629611,5107897608,50973772691,2670198117,141572080,40631063,143312434,120364437,78552918,13776973,94832476
